class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,149744,-1,9068,8078,0,0,0,0,0,0,224016,6604044,6704906,1706876,17110,6,6900338,53610,0,0,0,0,12249698,8821766,4000396,2948034,0,0,29534,0,37510,4402,0,0,0,0,0,0,45860,15211078,20,0,14528,3126,6760,164322,11785644,3275230,6998,278,24,48,4933032,3170698,981080,799600,695376,659810,1083160,2925456,8746,0,16255822,0,212,348,48,6900338,283778,1594556,2391652,284940,284660,310940,280240,288440,298780,286180,283220,112740,149744.85,16255822,16255822,16211370,123464,98702,12470,476900,15256958,1209600,500262,4,452,0,12612971.52,0,2624376,0,0,0,0,0,86962,2656894,8524520,3597944,332200,55706,2732,1234,1282,16255822,-1,37796,6694,1098032,1244132,749360,8376388,3702472,41996,88,0,14028,9124,6251428,60546,0,1616,0,6,12820482,17612,6436,0,0,0,0,0,0,0,0,194016,201600,58006,0,0,298688,45180,85376740,9820152,0,0,0,0,119744700,11054.3,11874,2776744,5716394,2570026,1757472,2351848,64600,14584,3358,1932,0,0,0
neg,50808,0,2130706432,64,762,940,0,0,0,21830,1893578,1039450,65170,0,0,0,206838,0,0,0,25534,37338,3147924,2919496,1005040,216664,0,0,0,0,70,58,0,0,0,0,0,0,13250,1181146,1825632,0,10070,12674,16590,18418,25074,2898278,38924,0,0,0,1151458,444708,271362,338546,191538,127786,104796,132992,194082,62760,4178704,3724,2834,4772,0,206838,26888,764522,238822,272180,276140,334620,-1,-1,-1,-1,-1,118400,50807.13,4178704,4178704,4171010,17761.0,62,53502,546360,3036376,1209600,80526,2,64,0,2532311.04,310483.2,189687.36,1142,2210,0,0,628580,1535718,722504,104574,21388,6056,1158,50,518,552,4178704,0,8722,1296,241620,272296,92908,2069696,323516,9862,112,0,74,94,2507584,1377234,0,698,0,0,2546418,2108,402,0,0,460,1062400,0,0,0,0,29110,7286,2886,5416654,816352,79798,14402,2527100,255094,4076312,22286,6,544,10956630,31.68,2954,518292,321076,208844,108388,215736,293598,825700,513942,14452,0,2,0
neg,1460,-1,130,120,0,0,0,0,0,0,164,8822,89144,1700,0,0,40336,0,162,0,0,0,93586,83640,27046,5720,0,0,0,0,278,60,0,0,0,0,0,0,72396,26260,1174,0,1352,80,66,88,14916,83290,38,0,0,0,46898,34824,11876,4392,1260,336,244,0,0,0,120672,2,8,6,2,40336,1066,18696,8298,-1,-1,-1,-1,-1,-1,-1,-1,26680,1459.28,120672,120672,122636,346,64,11730,120300,99830,1209600,2630,0,8,0,75332.16,0,23196.48,0,0,0,0,0,5964,58358,34204,1134,158,12,0,0,4,120672,-1,1420,30,200,14228,2374,20548,58780,2128,122,0,198,258,76046,0,0,66,0,44,76802,148,54,0,0,0,0,0,0,0,0,602,184,66,0,0,2280,718,2720,1096,0,0,0,0,0,130.2,98,25890,14134,5782,2872,7742,8416,7584,7564,19766,80,0,0
neg,28,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,2816,4666,9496,8376,15210,1282,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27578,4,2,0,2,2660,226,11044,4130,-1,-1,-1,-1,-1,-1,-1,-1,14960,27.34,27578,27578,296,0,0,2618,27200,0,1209600,524,2,4,0,3744.96,0,6590.4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,27578,0,0,0,0,0,0,0,0,0,0,0,46,32,5098,42,0,0,0,0,5098,90,74,0,0,0,0,0,0,0,0,344,0,0,0,0,170,36,10740,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,170,-1,24,16,0,0,0,0,0,0,80,10398,9452,112,0,0,9818,0,0,0,0,0,20024,17186,4612,1294,0,0,0,0,32,6,0,0,0,0,0,0,13444,5228,1370,0,1532,26,28,12,424,18020,0,0,0,0,10312,7144,1384,386,182,498,136,0,0,0,24654,2,64,32,0,9818,340,1726,2872,-1,-1,-1,-1,-1,-1,-1,-1,4500,170.83,24654,24654,28666,69.0,158,2352,24460,20042,1209600,844,0,10,0,13639.68,24,4943.04,0,16,0,0,0,8372,10232,1070,298,62,8,0,0,4,24654,-1,1494,20,76,846,1310,1668,11834,2626,168,0,40,10,12902,6532,0,4,0,0,14802,112,30,0,0,0,0,0,0,130,70,200,32,8,0,0,350,98,3420,780,6150,134,0,0,0,258.46,50,6652,5034,1562,6582,176,28,8,0,0,0,0,0
neg,30536,-1,1282,-1,0,0,0,0,0,0,448304,2204794,1156302,133414,520,0,1682318,0,0,0,1016,2382,3350100,2582632,1012926,592858,0,0,0,0,0,0,0,0,0,0,0,2796,3912934,9184,18420,0,5556,1166,1826,5718,2187578,1723572,17914,4,0,0,1583642,974056,280956,208458,175270,169152,236790,310994,4016,0,4366062,0,242,350,0,1682318,66128,550860,459202,282460,270020,259480,-1,-1,-1,-1,-1,183520,30536.14,4366062,4366062,4359228,22774,271786,61242,719380,3943334,1209600,0,-1,-1,-1,3039396.48,0,897480.96,0,0,0,0,2510,303590,1286676,1736270,525030,74860,13964,434,-1,126,4366062,-1,13758,1840,198592,668870,273034,1659552,1092486,34590,612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6164,610,0,0,0,0,0,0,0,0,43500,14092,3002,0,0,151080,21720,8341940,1304172,0,0,0,0,715720,3454.36,4066,924220,1833648,633514,240036,236704,67694,7018,478,22,0,0,0
neg,28678,-1,-1,-1,0,0,0,0,0,0,1416,170906,1375678,306544,0,0,1049426,0,50,-1,0,0,1733136,1590122,204872,105896,0,0,0,0,0,0,0,0,0,0,0,12382,305262,408382,1128518,0,4268,3114,6062,8586,148990,1669256,14268,0,0,0,909518,324646,167692,106714,76748,83974,136102,48580,570,0,1938430,102,324,632,38,1049426,19750,91538,111680,129580,0,0,0,0,0,0,0,71160,28677.32,1938430,1938430,-1,10461.0,52686,-1,723920,-1,1209600,0,-1,-1,-1,1653244.8,0,191284.8,-1,-1,0,0,516,103576,928330,769004,43388,7850,1880,0,-1,0,1938430,-1,2854,354,80108,84060,153568,1422276,109088,2228,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1302,178,-1,-1,-1,-1,-1,-1,-1,-1,10240,29138,6958,0,0,82386,12716,3283840,551932,0,0,0,0,-1,-1,-1,204496,332844,232620,122350,315016,378916,242908,25296,98,0,0,0
neg,60620,-1,600,564,0,0,0,0,0,0,105984,1106640,2002552,935280,43202,1536,1854850,0,0,0,500,1724,3680664,3134390,696272,452120,0,0,0,0,3076,348,0,0,0,0,0,0,1320516,2759704,114974,0,3404,1358,2570,158938,2901396,1121922,5606,0,0,0,1079022,1270020,511414,427424,328298,229132,185772,161384,2728,0,4378222,138,154,1312,24,1854850,51798,314392,375770,194920,181520,213280,-1,-1,-1,-1,-1,97640,60620.24,4378222,4378222,4371354,25453.0,6846,68480,739640,4195194,1209600,121064,0,92,0,3666175.68,0,525410.88,0,0,0,0,2070,401518,1470890,1761744,528910,25442,4484,136,118,136,4378222,-1,6386,896,136318,243128,204686,2915602,662276,25754,148,0,720,932,3584618,87486,0,2114,0,64,3714074,3890,388,0,0,0,0,0,0,0,0,29040,38974,7454,0,0,124972,17792,595300,84092,103522,2314,0,0,692640,1636.14,1956,552076,957030,600852,305032,536246,431310,305628,200496,300370,6154,0,0
neg,59366,-1,368,916,0,0,0,0,0,0,2254,160526,2471710,938488,23610,0,1682908,0,0,0,0,0,3341338,2959658,502238,302356,0,0,0,0,458,112,0,0,0,0,0,335446,1592420,1630282,38440,0,2364,924,1416,59402,2775928,749612,6940,2,0,0,1157576,703912,420774,363610,315868,319782,315066,0,0,0,3844472,0,6,132,0,1682908,43208,267592,232860,145360,166780,156300,-1,-1,-1,-1,-1,25140,59366.47,3844472,3844472,3858260,18764,9288,16100,205400,3596588,1209600,31374,4,96,0,3099529.92,0,492642.24,0,0,0,0,0,8756,773820,1862746,847104,83988,17880,2294,0,0,3844472,-1,6138,880,4276,393982,154850,2394398,638374,3690,0,0,1544,922,3097232,311970,0,5106,0,0,3129840,1038,84,0,0,0,0,0,0,0,0,22904,10728,1834,0,0,24010,4458,38340,13166,0,0,0,0,91620,1577.48,1890,524342,661234,318202,132188,252202,318128,323408,300212,695342,71330,0,0
neg,45558,0,264,186,0,0,0,0,0,304018,1742436,412362,12176,0,0,0,1084776,0,0,0,214490,303258,2042776,2062096,405510,128586,14,0,0,0,870,272,0,0,0,0,0,0,0,991722,1479270,0,3772,304,430,558,1306,1715944,499974,248598,106,0,647202,883174,443250,181204,85840,64112,53936,46174,27336,38764,2663332,1484,816,3896,4,1084776,28596,197470,207204,177820,190280,1310700,1310700,1310700,1310700,1310700,1310700,33680,45557.61,2663332,2663332,2641234,12881.0,1306,21498,240000,2473648,1209600,68010,318,434,0,2263121.28,0,207133.44,0,380,0,43822,355878,309880,346738,367324,360044,381288,277322,28696,182,220,2663332,0,3624,394,50882,115990,64434,575450,1620984,38978,256,0,198,590,2251110,963078,0,40,0,0,2280866,1618,212,0,0,0,0,0,0,0,0,17098,9206,1736,2655992,515300,76892,13968,12460,6964,2481190,6288,0,0,5557620,-1,964,222278,275420,259096,110876,184076,120604,235462,1062430,750,0,0,0
neg,16,0,14,-1,0,0,0,0,0,0,1232,1220,2438,0,0,0,1816,0,82,0,0,0,9306,7294,22930,90,0,0,0,0,14,10,0,0,0,0,0,0,0,132,4758,0,1198,4,0,6,12,2580,1090,0,0,0,3482,248,142,282,566,98,70,2,0,0,32252,0,6,0,2,1816,124,21240,1644,-1,-1,-1,-1,-1,-1,-1,-1,22760,15.09,32252,32252,32816,26,30,3092,32120,4914,1209600,0,-1,-1,-1,1962.24,0,1824,2,12,0,0,298,2106,2360,100,26,0,0,0,-1,4,32252,0,1180,8,8,6,726,294,1910,684,74,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,70,0,0,0,0,0,0,0,0,108,0,0,884,276,132,34,5640,602,0,16,0,0,0,94.98,38,3046,1380,188,46,60,32,58,80,0,0,0,0
neg,540,0,88,-1,0,0,0,0,0,0,5962,67256,27246,1898,0,0,12766,0,0,0,0,0,123974,97112,62020,9262,0,0,0,0,4,42,0,0,0,0,0,0,0,63734,38628,0,1296,402,690,2990,3564,93382,18,4,4,12,82604,10084,3754,2430,1584,758,348,602,114,84,186130,2,0,4,0,12766,1422,35306,25054,-1,-1,-1,-1,-1,-1,-1,-1,59980,540.07,186130,186130,183486,247.0,0,17518,183600,102888,1209600,2212,-1,-1,-1,34037.76,0,67363.2,6,162,0,0,70,37976,42830,16978,3158,1048,300,2,-1,8,186130,0,1890,120,2394,18764,13724,38102,26082,1284,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,494,174,0,0,0,0,0,0,0,0,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,336,69522,8994,4876,2382,4186,3902,3674,4716,110,0,0,0
neg,51758,-1,548,410,0,0,0,0,0,0,51882,1736250,1397880,97804,5018,0,1454560,0,0,0,0,0,2937900,2506854,652508,343774,0,0,0,0,1826,328,0,0,0,0,0,0,2070394,1218440,0,0,2590,944,1376,20372,1535510,1698370,29672,0,0,0,1096292,825218,294530,221692,181066,154330,165414,343338,6954,0,3591138,146,126,762,10,1454560,44254,404918,246024,217380,186080,-1,-1,-1,-1,-1,-1,241640,51757.52,3591138,3591138,3575678,21456,1646,111620,1163500,3288834,1209600,81148,0,132,0,2920831.68,0,365381.76,0,0,0,0,9002,513262,1497804,1128190,118722,17506,4204,144,174,206,3591138,-1,5828,644,53574,163488,122454,2151724,766158,24464,500,0,752,932,2910046,76788,82,2294,0,0,2947934,2262,374,0,0,0,0,0,0,0,0,25104,46798,8212,0,0,125756,18868,126500,15926,0,0,0,0,1757580,1682.16,1694,387350,566228,403254,216800,516042,487820,367040,202098,140630,1572,0,0
neg,3190,-1,90,78,0,0,0,0,0,0,150,22602,142206,13276,0,0,77260,0,0,0,0,0,170360,160590,15112,7302,0,0,0,0,126,58,0,0,0,0,0,0,65060,113174,0,0,108,50,66,54,15398,161892,666,0,0,0,67672,88234,17592,4106,424,124,50,32,0,0,185492,0,10,86,0,77260,1330,7088,7988,-1,-1,-1,-1,-1,-1,-1,-1,14820,3189.23,185492,185492,189436,582,0,18360,185120,178234,1209600,3268,0,6,0,160681.92,0,17425.92,0,0,0,0,0,10188,97244,68662,1790,314,36,0,0,4,185492,-1,192,26,690,11482,2508,99822,61088,2386,40,0,210,176,161190,122218,0,2,0,22,161300,144,56,0,0,0,0,0,0,0,0,658,462,196,0,0,1692,364,380,62,0,0,0,0,2189230,82.14,84,18408,12300,7962,4132,19476,115788,168,0,0,0,0,0
neg,92168,-1,0,-1,0,0,0,0,0,0,7990,1201872,3926668,954676,10978,0,3066314,0,50,0,0,0,5329428,4690922,1110254,538464,0,0,0,0,0,0,0,0,0,0,0,28938,3521180,2146804,405262,0,8000,9108,17730,46824,3405930,2614512,80,0,0,0,2960878,543212,344942,274466,272886,386172,906214,413376,38,0,6440796,94,110,1586,174,3066314,79090,514376,587714,190640,213960,229860,176680,228920,1310700,1310700,1310700,56580,92167.57,6440796,6440796,6362660,40759.0,979082,30602,379600,6102184,1209600,0,-1,-1,-1,5004144,0,1087384.32,-1,-1,0,0,0,296342,2962358,2449152,361882,27564,4842,44,-1,0,6440796,-1,6702,824,290648,592326,361500,3719492,1120098,10582,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3948,270,0,0,0,0,0,0,0,0,43418,91776,17952,0,0,227176,33158,5751320,982834,0,0,0,0,43790050,-1,-1,1128072,938904,663414,327390,666480,658658,583618,503552,631894,202,0,0
neg,8980,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,335010,0,0,0,0,0,638474,580708,103126,36604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741910,0,8,64,140,335010,8506,54596,47960,-1,-1,-1,-1,-1,-1,-1,-1,100460,8980.54,741910,741910,624,0,145238,72796,738800,0,1209600,0,-1,-1,-1,541467.84,0,133416.96,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,741910,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,760,92,0,0,0,0,0,0,0,0,4424,9628,1654,0,0,28838,4448,637640,165416,0,0,0,0,410340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,715316,-1,-1,-1,0,0,0,0,0,0,81318,5510544,20428832,4250614,17578,0,6850130,69078,92,0,308,646,14658390,11575474,7849632,2456312,0,0,13972,0,0,0,0,0,0,0,0,520220,16030084,8527642,5210936,0,20496,19108,47596,113232,12358594,17710724,19128,4,0,0,10927660,3805594,2104376,1628314,1428210,1836200,3535644,4745084,277642,158,22513156,552,934,2228,4244,6850130,297150,4249266,3584058,447580,475020,427260,416240,373720,418880,335560,367960,279540,715315.56,22513156,22513156,31454606,251113.0,4616286,25992,687580,30288902,1209600,0,-1,-1,-1,1248516.48,24359.04,188448,83456,-1,0,0,1596,1055076,12314234,15170190,1598352,124900,24094,440,-1,0,22513156,-1,21702,3874,717852,1069326,2831648,21999592,3612168,32718,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56488,1620,-1,-1,-1,-1,-1,-1,-1,-1,206472,563262,138524,0,0,1707222,213276,60959720,22363100,0,0,0,0,-1,0.36,0,3703656,5965794,3905674,1753622,3247762,2700712,2902338,2787064,3187202,135060,0,0
neg,62398,-1,2130706436,1000,0,0,0,0,0,0,18786,836424,2776448,1150442,160548,3000,2203050,54952,0,0,0,0,4106746,3262956,1499866,771640,0,0,5070,0,3508,590,0,0,0,0,0,14674,4586858,315640,28476,0,3780,3164,5472,15488,153616,4762180,1948,0,0,0,2041076,1074278,341164,242822,177618,148220,368384,551076,1010,0,5607180,430,7998,2682,48,2203050,82006,875176,621110,344440,276840,389300,325920,-1,-1,-1,-1,155720,62397.81,5607180,5607180,5607528,32894,3366,71432,761340,4945648,1209600,134418,2,100,0,3725172.48,317176.32,900326.4,30,790,0,0,0,84130,1379040,2492170,913284,64530,11270,1224,1058,1176,5607180,-1,6578,970,248972,580978,400960,3192654,496650,17720,166,0,1486,1508,3569338,1188242,0,2312,0,10,3774390,3426,894,0,0,10,317278,0,0,0,0,60072,41882,24488,0,0,46196,10158,8246700,863974,0,0,0,0,38263590,2010.24,1714,1265918,802478,483218,314940,881538,762406,244276,151144,39064,666,0,0
neg,4,2,4,2,0,0,0,0,0,0,14,2556,3136,726,0,0,2518,0,0,0,0,0,13918,12574,3082,382,0,0,0,0,8,10,0,0,0,0,0,0,0,0,6432,0,1310,8,6,12,18,4946,132,0,0,0,4384,1046,226,512,248,16,0,0,0,0,17016,2,4,2,0,2518,160,1788,1286,-1,-1,-1,-1,-1,-1,-1,-1,3000,3.36,17016,17016,21916,18,0,1642,16880,6488,1209600,310,0,2,0,3000.96,0,2278.08,0,22,0,0,0,908,4620,882,22,0,0,0,6,10,17016,0,1264,16,48,20,304,778,3246,750,6,0,2,26,2526,138,0,0,0,0,3326,74,44,0,0,0,0,0,0,0,0,106,0,0,0,0,30,20,2040,204,0,0,0,0,0,162.4,58,3606,2396,326,40,60,4,0,0,0,0,0,0
neg,1870,0,38,-1,0,0,0,0,0,22,100536,20668,31684,0,0,0,58758,0,0,0,2062,3684,184634,175122,31878,2962,0,0,0,0,42,36,0,0,0,0,0,0,0,114748,38162,0,800,758,1128,1692,4758,135490,8284,0,0,0,76854,14608,12602,16340,13238,7278,4692,3914,1804,1580,218644,98,28,2,0,58758,824,24210,7628,-1,-1,-1,-1,-1,-1,-1,-1,31300,1870.12,218644,218644,217056,589.0,0,21422,217560,153462,1209600,2706,-1,-1,-1,92028.48,19692.48,40331.52,10,138,0,0,57788,51786,38388,3928,912,102,6,0,-1,14,218644,0,1664,76,76,16524,19182,32994,79954,2440,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,110,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,2,866530,3.64,220,61948,10848,9384,3188,7330,8114,8386,43010,702,0,0,0
neg,41686,-1,132,92,0,0,0,0,0,0,486,275032,1615992,445400,20458,1830,1185468,0,0,0,0,0,2159244,1952630,337724,152816,0,0,0,0,148,66,0,0,0,0,0,60306,987746,797734,513412,0,1704,978,1386,49752,1809918,495456,4,0,0,0,800302,611364,237110,173440,133194,101104,105322,197362,0,0,2497650,214,632,210,2,1185468,28770,171898,164744,137500,185540,-1,-1,-1,-1,-1,-1,9560,41685.56,2497650,2497650,2500340,15129.0,11168,4300,72160,2359198,1209600,54356,0,74,0,2098005.12,0,259372.8,0,0,0,0,0,29338,1008244,1071456,230876,17498,1786,0,164,168,2497650,-1,3792,500,58184,136164,120416,1398440,632626,9064,12,0,208,174,1466752,85012,18,2000,0,0,2105856,1962,156,0,0,0,0,0,0,0,0,14632,36444,6836,0,0,68294,11596,854440,157006,0,0,0,0,1960230,931.02,1180,279198,319902,209446,102462,221316,263508,267844,245792,414670,35060,0,0
neg,435980,-1,0,-1,0,0,0,0,0,88,173048,7078582,19748284,4238364,58156,118,13950130,1028,44,0,1286,1702,25051690,18322162,12074690,5249368,0,0,2378,0,0,0,0,0,0,0,0,1109942,20414106,7867172,1905420,0,79536,54398,80968,204750,16412090,14464684,188,24,2,0,13906944,3985634,2386290,1873272,1576474,1865850,3019346,2327404,345136,10290,37140248,2004,2660,3132,1642,13950130,415968,6773770,5260424,303380,332620,285320,394620,629360,682520,646440,522140,214380,435980.24,37140248,37140248,36045416,204686,6466358,93120,721260,31296640,1209600,0,-1,-1,-1,28674939.84,0,2562067.2,101376,-1,0,0,15890,1585002,12822500,13861020,2464874,435016,105108,7230,-1,0,37140248,-1,56324,12144,2401510,2009654,5101844,20133606,1565622,15934,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39384,4352,0,0,0,0,0,0,0,0,345918,328136,51286,0,0,708790,94638,61693580,11012432,0,0,0,0,386274130,1.36,0,2826398,8106060,6312410,3185320,5121722,2449702,1329918,725026,1164346,75738,0,0
neg,458512,-1,-1,-1,-1,-1,0,1352,81892,2553800,11492400,13647654,7805992,1585922,96362,3672,13243334,0,0,-1,1034012,2194412,26034846,22061618,12847386,4732768,-1,0,6550,0,-1,-1,0,0,0,0,658,3232278,7187758,11998426,14849926,0,16532,8108,20798,44806,820650,36357728,416,8,0,0,12156316,11902624,5586348,3040072,1694724,1069774,816552,850896,147196,4544,39920280,-1,-1,-1,-1,13243334,574740,6270540,6558952,389180,352940,408460,411180,370180,323120,390460,422240,382120,458512.47,39920280,39920280,40359758,207192,-1,-1,1156200,37269046,1209600,-1,-1,-1,-1,28640832.96,0,8627747.52,-1,-1,6994,535492,4503446,13008994,11235596,6530540,1349084,87122,11468,310,-1,-1,39920280,-1,26590,6688,4425184,3692484,15263664,13766274,88162,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8790426,7547028,6445578,2181548,3480766,2914050,2848112,3041186,20352,0,-1,na
neg,30060,-1,828,762,0,0,0,0,0,0,610,59880,1244072,739010,19402,1306,936608,0,0,0,0,0,1766206,1424972,428228,271896,0,0,0,0,2186,508,0,0,0,0,0,0,151862,1699986,212432,0,3866,1482,1748,22342,1407442,626754,646,0,0,0,659014,624778,235742,167436,114564,83018,93430,86298,0,0,2195208,106,1594,1072,2,936608,30860,162092,263142,200640,-1,-1,-1,-1,-1,-1,-1,220720,30059.74,2195208,2195208,2190110,12312,2238,93362,978240,2064280,1209600,77530,0,88,0,1797114.24,0,263811.84,0,0,0,0,0,23484,436446,1081080,490562,27412,5028,268,0,12,2195208,-1,6116,654,74698,118308,116672,1492320,232224,23036,252,0,1210,1516,1640738,262792,0,68,0,16,1823078,1872,810,0,0,0,0,0,0,0,0,17036,29746,5364,0,0,49838,14398,1194300,128610,0,0,0,0,29059690,1426.4,1416,283532,407266,236170,128740,375948,432136,123968,41430,33882,1208,0,0
neg,209064,-1,-1,-1,-1,-1,0,0,0,64374,2680974,7672314,4142354,648112,54970,276,5905536,9434,0,-1,72938,138608,11613724,10047592,4168410,1591390,-1,0,0,0,-1,-1,0,0,0,0,0,0,21432,1803702,13438240,0,7534,4922,9362,18566,3496098,11726892,0,0,0,0,5510596,4201000,3412172,904282,392184,280170,272898,289574,498,0,15855012,-1,-1,-1,-1,5905536,222902,1251362,2911380,293900,329280,323200,337320,324100,316680,317800,318140,30800,209064.16,15855012,15855012,-1,72645.0,-1,-1,116840,-1,1209600,-1,-1,-1,-1,10364743.68,702355.2,4199744.64,-1,-1,0,0,383464,4905768,7582086,2249268,133772,8628,388,0,-1,-1,15855012,-1,6616,1502,3623120,1026864,3371244,7191592,42436,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4975832,1380908,871180,372562,735492,745900,2176418,3967000,38082,0,-1,na
neg,942,-1,0,-1,0,0,0,0,0,0,114,18514,36452,3330,0,0,25118,0,150,0,0,0,60542,56334,8896,2008,0,0,0,0,0,0,0,0,0,0,0,0,16930,31952,9528,0,1862,156,496,186,43772,11938,0,0,0,0,29338,22794,4564,702,166,258,588,0,0,0,69476,8,208,12,12,25118,624,5086,3790,-1,-1,-1,-1,-1,-1,-1,-1,8620,941.03,69476,69476,72382,188,1366,6796,69180,58410,1209600,0,-1,-1,-1,50196.48,0,6415.68,-1,-1,0,0,0,6794,37150,13782,554,88,42,0,-1,0,69476,-1,1788,20,2196,2726,2216,39918,8790,750,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,40,0,0,0,0,0,0,0,0,322,110,42,0,0,1090,274,141460,15798,0,28,0,0,0,-1,-1,8936,6498,2708,1918,4862,33464,24,0,0,0,0,0
neg,92068,-1,0,-1,0,0,0,0,0,0,341902,3464292,3021720,284032,8270,202,3726204,0,130,-1,3678,9208,5563222,4239922,2069078,1168500,0,0,2750,0,0,0,0,0,0,0,0,27530,3073266,776890,3242732,0,10434,5208,9352,27416,2909954,4156326,1722,6,0,0,2560066,1110754,544992,402806,307522,315090,662084,916476,277178,23450,7637132,52,80,1218,634,3726204,161714,1008632,1048434,344960,349560,288820,297520,376080,283740,0,0,110280,92067.18,7637132,7637132,7536920,-1,328756,-1,361000,7120418,1209600,0,-1,-1,-1,6115439.04,0,994595.52,-1,-1,0,0,34248,1422306,4047434,1445668,142182,22458,5964,158,-1,0,7637132,-1,7210,1154,418836,405638,400756,5234004,631094,21722,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5250,246,-1,-1,-1,-1,-1,-1,-1,-1,110558,92538,19824,0,0,260686,45528,9166520,1869234,0,0,0,0,-1,-1,-1,1049008,1597994,1089250,778524,2085626,496144,22280,1292,300,0,0,0
neg,10,-1,6,-1,0,0,0,0,0,0,2584,1912,888,0,0,0,1866,0,84,0,0,0,11692,10166,9634,114,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5384,0,882,10,16,6,278,4192,0,0,0,0,4160,448,68,206,48,32,84,304,28,6,21340,0,6,0,0,1866,126,8374,1248,-1,-1,-1,-1,-1,-1,-1,-1,9500,9.02,21340,21340,22512,17.0,192,2044,21220,5384,1209600,0,-1,-1,-1,1418.88,536.64,2569.92,-1,-1,0,0,2242,1464,1014,382,282,0,0,0,-1,8,21340,-1,874,8,16,16,66,780,3460,164,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,54,0,0,40,894,0,0,0,0,106,0,0,528,92,26,10,4640,638,22118,6,0,0,0,-1,-1,4098,1070,64,24,44,20,26,38,0,0,0,0
